@RELATION 	Feature19

@ATTRIBUTE 	Text	string
@ATTRIBUTE 	Class 	{Positive, Negative, Neutral}

@DATA
"איכות מעולה עושה עבודה טובה לפעמים נתקע עשה בהתחלה רושם של מכשיר פצצה אבל תמיד יש חסרונות וזה ידוע",Negative
"תוכנות נוספות שלוקח להם יותר מדי זמן להגיב בדומה לאנשי קשר",Negative
"המכשיר נוח ואמין אך לא נותן הרבה למשתמש המסך קטן ולא נוח למשחקים איטי יחסית למשימות מרובות האפליקציות החינמיות מגיעות רק בפריצת המכשיר אך הדבר גורם לאיטיות המכשיר",Negative
"כל תוכנת המשמק מול המחשב עלובה ותקועה אי שם בשנות השמונים עם זאת ניתן לעקפה די בקלות באמצעות סנכרון מידע קשר עם ג ימייל שיכול גם להסתנכרן עם אאוטלוק למי שצריך/יודע",Negative
"חבל שהמכשיר לא מגיע עם אנדרואיד נקי",Negative
"והכי מעצבן זה האייטונס הזה נמחק לי כבר פעם אחת כל המכשיר כולל אנשי הקשר בגלל התלות המעצבנת הזאת",Negative
"מצלמה מצויינת אם כי באפליקציה המקורית חסרה האפשרות לשלוט בwhite balance בעיה שנפתרת בקלות על ידי שימוש בתוכנה חיצונית",Negative
"המצלמה טובה מאוד אך לא כזאת מדהימה הסירי לא ממש שימושי בארץ אין תמיכה בעיברית",Negative
"המכשיר לפעמים נתקע עם אתה מפעיל כמה אפליקציות או משחק כבד",Negative
"המכשיר נתקע באופן קבוע איטי נורא שטח אחסון קטן שלא מאפשר להוריד אפליקציות וגם אם מורידים אפליקציות הן פועלות גרוע",Negative
"אפליקצית הטלפון עולה הרבה זמן ולאדם המוציא כ 50 שיחות ביום זה ממש מציק",Negative
"טלפון שביר אך זול מכשיר גדול אך מתחמם",Negative
"צריך להסתפק ב שלוש ג יגה לאפליקציות כל השאר המערכת תופסת ולמחוק את כל השטויות שמורידים",Negative
"איטי מאוד המון באגים מסך המגע מגיב בקושי רב ונורא איטי",Negative
"יחד עם זאת המכשיר היה נתקע מידי פעם ועדכון גרסה לא היה נראה באופק הגיע על 4 1 2 מהחנות אז החלטנו לבצע את ההמרה לגרסת המפתחים גוגל אדישן ומאז המכשיר מקבל עדכונים קיבל עדכון ל 4 3",Negative
"אני משתמש הרבה ביומן לרישום פגישות ורושם את שם האדם ומספר הטלפון אני לא רוצה להכניס את כולם לאנשי קשר",Neutral
"ב g2 הטלפון צובע את המספרים בכחול ומאפשר לחייג יש מהיומן",Neutral
"ב g3 הטלפון מסמן מספרי טלפון רק עם 9 ספרות",Neutral
"לגבי ה knock kode אני נגד אבטחה לטלפון אני לא משתמש בזה זה נשמע מטופש אבל המטרה באבטחה זה שלא יפעילו לך את הטלפון",Neutral
"אפשר לשנות את המקשי הפעולה אך יש כאלה שהם כחובה ואפשר רק להוסיף ולדעתי אין מה להוסיף אפשר את הqslide ומסך כפול",Neutral
"בנוסף גם יש קיצורי דרך כאשר לוחצים על המקש של עוצמת השמע לאורך זמן אבל הם לא ניתנים להחלפה אני משתמש בקיצור של המצלמה יחסית הרבה הייתי שמח אם היה ניתן להחליף קיצורים",Neutral
"הרבה מאוד אפליקציות של lg בתוך המכשיר",Neutral
"איכות מעולה הרמה התוכנות שבאות עם הטלפון של סמסונג לא כול כך עוזרות",Neutral
"לי באופן אישי התוכנות לא כול כך עזרו",Neutral
"לאחר שמכרתי את האייפון 4s שהיה ברשותי כמה חודשים חשבתי לעשות שינוי ולחזור למכשיר אחר המבוסס על מערכת ההפעלה אנדרואיד",Neutral
"בנוסף יש אפשרות לשים מספר טלפון במסך נעילה כדי שיתקשרו אם הוא נאבד לכם",Neutral
"אנדרואיד 4 1 2",Neutral
"הוא לפעמים קצת נתקע ועושה בעיות אבל רוב הזמן הוא בסדר",Neutral
"חוץ מזה המכשיר רץ יחסית ולא נתקלתי יותר מדי בבעיות בתוכנה",Neutral
"מערכת הפעלה סגורה",Neutral
אייטונס,Neutral
"5 מערכת הפעלה סגורה",Neutral
"6 תוכנת האייטיונס שיכולה למחוק הכל",Neutral
"האפשרות לסגור בלחיצה אחת את כול האפליקציות הפועלות ברקע",Neutral
"1 לבצע root ולגרום למכשיר להחזיק את האפליקציה על הזיכרון",Neutral
"צריך ללמוד איך לכוון ולהגדיר את כל הפונקציות ע מ להפיק ממנו את המירב ויש מה",Neutral
"כמו כן htc ידועה בכך שהיא מוציאה עדכונים למכשירים שלה לאורך שנים ובאופן שוטף ולא זונחת את הקונים שלה כמו סמסונג לאחר עדכון 1 או 2",Neutral
"יש אפשרות גם להחליף גרסא לגוגל כמו המכשירים המקוריים נקסוס",Neutral
"במהלך חודש זה המכשיר קיבל 2 עדכוני תוכנה וכיום הוא מריץ אנדרויד קיטקט 4 4 4",Neutral
"אבל מעבר לתוכנה נטו גם דברים כגון הצבעים במסך פשוט על הפנים יחסית לאייפון",Neutral
"מעודכן למערכת הפעלה הכי חדישה שיש לוליפופ 5",Neutral
"המכשיר התחמם אבל מיד קיבלתי עדכון תוכנה ששיפר את ירידת התחממות ועכשיו הוא סביר פלוס הרמקול שלו טוב ומספיק אך לא עוצמתי",Neutral
"מצלמה מאד איכותית שמע ברמה גבוהה אפשרות להורדת אפליקציות ומשחקים",Neutral
"קל ונוח לתפעול וניתן להפעיל פה מערכות שונות ומגוונות",Neutral
"אין שום שינוי משמעותי ולא ממש שווה את הרכישה מסך עדיין קטן ולא פרופורציונלי אפליקציות נפתחות עם שוליים שחורים",Neutral
"רוב האפליקציות די זהות למה שיש בדור הקודם",Neutral
"אחותי קנתה תמכשיר מחברת פלאפון ואחרי 5 חודשים המכשיר נהיה איטי ולא מותקנת עליו הרבה תוכנות",Neutral
"וגם חלונות מרובים מאפשרים לפתוח שני תוכנות יומיומית באותו מסך",Neutral
"5 המכשיר מהיר מאוד ומאפשר פתיחה של 2 תוכנות במקביל על מסך אחד",Neutral
"חוץ מהאפליקציות הכול גרוע",Neutral
"עדכונים דרך האוויר גם אם לא נקנה דרך יבואן רשמי",Neutral
"בסקייפ היו לי קצת בעיות עם המצלמה אבל לדעתי זה סתם בגלל שזה מכשיר חדש ובטח בגרסאות הבאות של סקייפ זה יסתדר",Neutral
"מערכת סגורה",Neutral
"טלפון עם מערכת הפעלה של אנדרואיד לוקח קצת זמן להתרגל לכל הפונקציות שלו אבל בגדול טלפון מצוין יחסית למחירו",Neutral
